Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Crop_ID,Data_Type
94.5,74.5,80.77,21.37,64.69,5.92,502.87,Tomato,TOMATO,Synthetic_Augmentation
62.8,58.79,61.6,26.55,60.37,6.19,1032.54,Tomato,TOMATO,Synthetic_Augmentation
92.7,46.1,74.29,21.89,51.87,6.98,536.8,Tomato,TOMATO,Synthetic_Augmentation
65.54,54.35,51.07,19.32,62.18,7.4,892.11,Tomato,TOMATO,Synthetic_Augmentation
62.88,31.95,76.02,19.29,68.99,7.0,738.87,Tomato,TOMATO,Synthetic_Augmentation
57.96,32.37,41.49,24.02,80.92,5.99,859.24,Tomato,TOMATO,Synthetic_Augmentation
81.06,33.04,49.19,22.64,73.45,6.38,987.36,Tomato,TOMATO,Synthetic_Augmentation
92.06,67.92,99.53,28.56,79.83,7.16,984.21,Tomato,TOMATO,Synthetic_Augmentation
88.11,76.73,68.51,26.94,68.02,7.2,745.09,Tomato,TOMATO,Synthetic_Augmentation
89.18,69.97,97.71,21.48,74.84,7.01,1149.02,Tomato,TOMATO,Synthetic_Augmentation
94.41,58.68,74.75,20.34,84.12,6.01,979.79,Tomato,TOMATO,Synthetic_Augmentation
87.75,52.06,52.67,20.65,79.98,6.52,472.11,Tomato,TOMATO,Synthetic_Augmentation
83.02,42.51,92.58,22.33,57.01,5.67,809.22,Tomato,TOMATO,Synthetic_Augmentation
67.04,67.57,67.88,22.81,59.16,6.06,1142.28,Tomato,TOMATO,Synthetic_Augmentation
49.9,79.41,59.62,19.24,58.7,5.62,1032.02,Tomato,TOMATO,Synthetic_Augmentation
70.75,46.85,79.72,26.83,82.9,7.42,944.55,Tomato,TOMATO,Synthetic_Augmentation
89.07,69.62,69.48,27.86,52.74,7.02,1169.47,Tomato,TOMATO,Synthetic_Augmentation
45.1,71.81,95.98,21.17,68.37,7.36,1168.18,Tomato,TOMATO,Synthetic_Augmentation
47.67,47.45,81.89,21.1,61.37,5.55,522.82,Tomato,TOMATO,Synthetic_Augmentation
73.74,62.65,78.93,28.9,64.53,6.05,412.46,Tomato,TOMATO,Synthetic_Augmentation
52.4,45.62,50.69,18.28,55.51,6.83,903.67,Tomato,TOMATO,Synthetic_Augmentation
96.14,69.91,74.07,19.93,69.74,5.62,744.71,Tomato,TOMATO,Synthetic_Augmentation
63.42,51.39,56.79,27.6,79.43,7.04,902.2,Tomato,TOMATO,Synthetic_Augmentation
72.3,31.55,83.38,25.63,59.48,6.16,1148.49,Tomato,TOMATO,Synthetic_Augmentation
77.46,53.8,77.26,23.79,66.46,6.08,751.88,Tomato,TOMATO,Synthetic_Augmentation
81.14,32.0,87.7,21.96,73.89,6.79,922.1,Tomato,TOMATO,Synthetic_Augmentation
76.49,77.96,70.5,28.25,74.69,5.97,626.64,Tomato,TOMATO,Synthetic_Augmentation
65.44,43.88,62.0,23.47,71.14,5.94,1043.43,Tomato,TOMATO,Synthetic_Augmentation
66.25,65.31,44.89,24.58,50.99,6.85,674.97,Tomato,TOMATO,Synthetic_Augmentation
96.96,46.21,73.83,21.6,71.7,6.43,696.5,Tomato,TOMATO,Synthetic_Augmentation
52.22,35.58,47.19,31.99,64.43,5.5,1162.34,Tomato,TOMATO,Synthetic_Augmentation
41.2,50.93,83.05,30.8,74.95,6.43,1179.55,Tomato,TOMATO,Synthetic_Augmentation
42.36,79.34,90.96,31.01,58.92,5.78,930.65,Tomato,TOMATO,Synthetic_Augmentation
70.95,56.16,95.48,26.68,60.89,6.3,506.8,Tomato,TOMATO,Synthetic_Augmentation
51.54,37.17,88.62,27.87,68.56,6.25,934.8,Tomato,TOMATO,Synthetic_Augmentation
88.77,74.06,72.82,29.48,67.9,6.45,1092.35,Tomato,TOMATO,Synthetic_Augmentation
63.18,49.8,58.29,25.26,69.07,6.82,744.4,Tomato,TOMATO,Synthetic_Augmentation
53.07,73.34,60.76,30.92,57.26,6.62,829.29,Tomato,TOMATO,Synthetic_Augmentation
89.72,36.94,94.6,25.44,70.51,6.52,428.82,Tomato,TOMATO,Synthetic_Augmentation
69.83,43.18,60.56,27.09,67.42,5.69,458.43,Tomato,TOMATO,Synthetic_Augmentation
51.14,39.54,76.5,20.49,80.86,5.92,472.91,Tomato,TOMATO,Synthetic_Augmentation
92.54,44.77,65.53,31.43,83.05,6.93,455.15,Tomato,TOMATO,Synthetic_Augmentation
75.6,79.45,96.81,19.48,63.86,6.13,503.78,Tomato,TOMATO,Synthetic_Augmentation
81.69,43.69,60.69,19.27,67.43,5.82,745.67,Tomato,TOMATO,Synthetic_Augmentation
48.6,77.69,48.7,25.31,56.89,5.65,561.85,Tomato,TOMATO,Synthetic_Augmentation
43.29,36.97,69.61,27.13,53.06,6.38,865.0,Tomato,TOMATO,Synthetic_Augmentation
54.05,48.6,44.31,21.08,66.34,7.48,1197.01,Tomato,TOMATO,Synthetic_Augmentation
98.78,51.15,44.84,22.53,58.32,5.53,476.19,Tomato,TOMATO,Synthetic_Augmentation
67.19,46.98,50.82,28.03,62.5,7.2,592.78,Tomato,TOMATO,Synthetic_Augmentation
72.3,39.21,69.72,20.13,55.66,6.72,611.03,Tomato,TOMATO,Synthetic_Augmentation
50.34,76.49,42.58,25.91,69.19,6.0,762.22,Tomato,TOMATO,Synthetic_Augmentation
45.26,66.06,53.3,20.71,61.02,7.3,1037.17,Tomato,TOMATO,Synthetic_Augmentation
96.81,62.6,79.78,24.72,81.68,6.52,684.05,Tomato,TOMATO,Synthetic_Augmentation
78.42,57.31,47.44,23.5,60.97,7.19,703.07,Tomato,TOMATO,Synthetic_Augmentation
89.29,52.12,85.21,19.89,82.36,6.46,607.84,Tomato,TOMATO,Synthetic_Augmentation
54.49,43.25,62.0,28.05,83.24,6.84,837.73,Tomato,TOMATO,Synthetic_Augmentation
66.92,71.41,90.98,22.1,83.37,6.29,1040.06,Tomato,TOMATO,Synthetic_Augmentation
98.01,65.18,49.69,26.21,54.16,7.08,625.05,Tomato,TOMATO,Synthetic_Augmentation
81.71,75.5,50.86,23.5,72.65,6.34,539.86,Tomato,TOMATO,Synthetic_Augmentation
41.74,50.33,78.95,26.04,55.47,6.4,695.58,Tomato,TOMATO,Synthetic_Augmentation
56.45,66.46,58.58,25.56,82.31,6.58,893.62,Tomato,TOMATO,Synthetic_Augmentation
44.39,38.91,46.06,28.71,79.26,5.87,575.42,Tomato,TOMATO,Synthetic_Augmentation
59.39,59.55,77.31,27.61,81.68,6.09,927.01,Tomato,TOMATO,Synthetic_Augmentation
73.58,45.29,94.44,19.34,74.92,6.96,1132.26,Tomato,TOMATO,Synthetic_Augmentation
71.11,46.08,89.66,28.79,67.51,7.04,614.3,Tomato,TOMATO,Synthetic_Augmentation
75.37,73.26,59.08,24.77,83.29,7.1,1109.63,Tomato,TOMATO,Synthetic_Augmentation
63.11,79.83,49.15,25.26,66.77,7.1,1126.89,Tomato,TOMATO,Synthetic_Augmentation
83.87,61.34,65.65,25.14,67.83,5.54,802.44,Tomato,TOMATO,Synthetic_Augmentation
91.36,65.46,87.74,23.47,68.51,5.57,706.4,Tomato,TOMATO,Synthetic_Augmentation
68.46,42.76,41.87,27.67,65.23,6.33,599.99,Tomato,TOMATO,Synthetic_Augmentation
72.27,51.9,68.44,26.13,50.22,7.32,456.87,Tomato,TOMATO,Synthetic_Augmentation
67.06,40.37,71.43,21.92,80.1,6.29,911.0,Tomato,TOMATO,Synthetic_Augmentation
54.93,30.97,64.25,25.51,66.08,7.42,965.47,Tomato,TOMATO,Synthetic_Augmentation
99.74,44.75,87.34,25.78,71.41,7.47,923.19,Tomato,TOMATO,Synthetic_Augmentation
93.93,66.29,47.64,27.79,66.95,7.34,1045.47,Tomato,TOMATO,Synthetic_Augmentation
46.25,36.7,44.18,24.91,52.83,6.95,841.89,Tomato,TOMATO,Synthetic_Augmentation
90.15,43.99,71.15,19.64,80.96,5.85,481.89,Tomato,TOMATO,Synthetic_Augmentation
78.7,37.56,62.93,23.95,48.3,7.45,756.68,Wheat,WHEAT,Synthetic_Augmentation
79.3,25.12,42.52,17.42,77.44,6.79,793.66,Wheat,WHEAT,Synthetic_Augmentation
62.17,29.09,47.73,11.28,73.97,6.76,754.85,Wheat,WHEAT,Synthetic_Augmentation
57.73,58.83,64.66,25.57,51.81,6.43,326.28,Wheat,WHEAT,Synthetic_Augmentation
47.71,47.32,57.24,29.35,56.4,6.24,581.73,Wheat,WHEAT,Synthetic_Augmentation
49.47,25.2,43.79,14.54,68.44,6.37,799.61,Wheat,WHEAT,Synthetic_Augmentation
75.01,32.49,61.61,26.1,58.56,6.08,709.5,Wheat,WHEAT,Synthetic_Augmentation
46.99,28.0,20.37,25.74,68.27,6.91,768.44,Wheat,WHEAT,Synthetic_Augmentation
62.95,42.75,26.99,12.29,68.39,6.44,639.14,Wheat,WHEAT,Synthetic_Augmentation
78.25,45.39,47.68,21.18,55.64,5.56,562.03,Wheat,WHEAT,Synthetic_Augmentation
50.73,36.34,62.67,14.68,47.04,6.06,476.16,Wheat,WHEAT,Synthetic_Augmentation
73.1,42.28,59.19,23.29,59.22,7.13,400.18,Wheat,WHEAT,Synthetic_Augmentation
41.14,23.6,56.12,19.24,50.64,6.5,391.39,Wheat,WHEAT,Synthetic_Augmentation
74.82,37.85,39.05,16.03,67.06,6.22,352.59,Wheat,WHEAT,Synthetic_Augmentation
45.9,58.48,65.43,23.99,54.31,7.44,767.25,Wheat,WHEAT,Synthetic_Augmentation
75.84,37.97,33.61,11.93,76.59,6.41,421.42,Wheat,WHEAT,Synthetic_Augmentation
55.3,43.17,28.84,27.13,71.55,6.94,559.26,Wheat,WHEAT,Synthetic_Augmentation
71.37,43.36,52.49,11.69,59.55,5.58,596.39,Wheat,WHEAT,Synthetic_Augmentation
56.49,25.78,25.17,21.75,50.97,7.35,648.64,Wheat,WHEAT,Synthetic_Augmentation
57.34,43.64,21.14,29.17,61.88,7.07,349.64,Wheat,WHEAT,Synthetic_Augmentation
64.33,39.63,66.89,21.43,61.57,6.03,498.94,Wheat,WHEAT,Synthetic_Augmentation
66.03,37.56,21.08,26.53,76.37,5.78,632.42,Wheat,WHEAT,Synthetic_Augmentation
45.43,46.89,34.06,23.19,70.44,7.04,364.64,Wheat,WHEAT,Synthetic_Augmentation
85.8,29.21,21.87,21.1,57.98,7.16,784.95,Wheat,WHEAT,Synthetic_Augmentation
55.86,58.12,34.55,20.3,53.96,7.37,398.76,Wheat,WHEAT,Synthetic_Augmentation
42.25,37.4,69.62,27.83,71.2,7.28,836.07,Wheat,WHEAT,Synthetic_Augmentation
65.94,32.64,58.6,23.23,58.08,5.69,748.07,Wheat,WHEAT,Synthetic_Augmentation
53.12,57.47,32.05,12.46,74.09,5.81,407.56,Wheat,WHEAT,Synthetic_Augmentation
69.97,54.98,29.82,16.21,72.21,7.44,600.44,Wheat,WHEAT,Synthetic_Augmentation
47.19,20.56,31.48,12.64,68.72,5.74,603.8,Wheat,WHEAT,Synthetic_Augmentation
74.71,43.24,29.99,26.08,70.04,6.98,378.63,Wheat,WHEAT,Synthetic_Augmentation
46.19,57.1,39.88,16.02,62.1,6.83,873.37,Wheat,WHEAT,Synthetic_Augmentation
54.32,56.99,21.24,21.1,67.19,5.71,384.2,Wheat,WHEAT,Synthetic_Augmentation
60.96,58.65,49.8,28.66,73.15,6.43,770.86,Wheat,WHEAT,Synthetic_Augmentation
40.89,24.37,61.47,25.94,53.14,6.56,663.61,Wheat,WHEAT,Synthetic_Augmentation
83.39,44.12,40.63,17.48,59.91,6.8,820.49,Wheat,WHEAT,Synthetic_Augmentation
62.69,29.91,31.83,24.92,73.58,5.71,339.94,Wheat,WHEAT,Synthetic_Augmentation
69.72,25.85,61.23,16.21,50.04,7.34,399.32,Wheat,WHEAT,Synthetic_Augmentation
54.24,26.14,25.77,10.42,46.94,5.85,332.03,Wheat,WHEAT,Synthetic_Augmentation
69.56,47.23,39.68,16.36,62.66,7.25,810.68,Wheat,WHEAT,Synthetic_Augmentation
42.17,27.26,31.84,14.99,64.99,6.33,329.55,Wheat,WHEAT,Synthetic_Augmentation
58.68,40.95,25.08,26.67,46.82,7.35,359.47,Wheat,WHEAT,Synthetic_Augmentation
82.18,56.11,68.98,26.04,72.28,6.78,767.4,Wheat,WHEAT,Synthetic_Augmentation
46.73,41.44,45.71,27.15,61.2,6.27,683.74,Wheat,WHEAT,Synthetic_Augmentation
53.32,25.59,43.89,18.34,53.14,6.24,519.84,Wheat,WHEAT,Synthetic_Augmentation
56.37,35.18,54.29,15.94,78.21,7.33,588.55,Wheat,WHEAT,Synthetic_Augmentation
56.42,41.42,62.43,23.05,73.15,6.57,679.75,Wheat,WHEAT,Synthetic_Augmentation
54.41,49.4,30.12,23.9,75.13,5.76,668.63,Wheat,WHEAT,Synthetic_Augmentation
44.75,49.03,24.22,28.72,49.81,7.42,780.53,Wheat,WHEAT,Synthetic_Augmentation
69.68,51.3,59.76,28.92,53.87,6.68,357.03,Wheat,WHEAT,Synthetic_Augmentation
70.81,26.85,48.25,21.45,61.31,6.55,758.35,Wheat,WHEAT,Synthetic_Augmentation
79.96,39.69,49.98,28.62,49.19,5.73,352.63,Wheat,WHEAT,Synthetic_Augmentation
72.89,36.74,58.72,23.42,56.68,7.3,757.52,Wheat,WHEAT,Synthetic_Augmentation
53.53,34.57,35.72,13.15,50.17,7.37,562.74,Wheat,WHEAT,Synthetic_Augmentation
59.17,49.19,47.65,28.72,72.31,6.46,525.82,Wheat,WHEAT,Synthetic_Augmentation
89.33,48.71,67.56,12.37,74.77,6.77,373.15,Wheat,WHEAT,Synthetic_Augmentation
69.41,47.44,20.62,19.09,73.89,6.09,575.13,Wheat,WHEAT,Synthetic_Augmentation
62.12,32.08,65.92,25.63,48.87,7.49,827.52,Wheat,WHEAT,Synthetic_Augmentation
54.2,53.48,25.32,29.98,68.3,6.8,354.26,Wheat,WHEAT,Synthetic_Augmentation
84.85,21.16,32.04,12.86,72.19,5.9,846.38,Wheat,WHEAT,Synthetic_Augmentation
72.81,21.45,20.27,11.03,66.21,7.1,443.13,Wheat,WHEAT,Synthetic_Augmentation
82.47,22.29,60.05,28.56,72.02,6.9,802.79,Wheat,WHEAT,Synthetic_Augmentation
42.01,28.07,26.25,20.09,71.08,6.76,810.68,Wheat,WHEAT,Synthetic_Augmentation
47.76,49.38,29.65,15.42,69.85,7.46,666.93,Wheat,WHEAT,Synthetic_Augmentation
42.73,44.65,22.12,27.68,69.84,5.85,355.03,Wheat,WHEAT,Synthetic_Augmentation
49.18,59.2,42.93,25.68,67.27,6.64,387.08,Wheat,WHEAT,Synthetic_Augmentation
87.3,32.05,48.9,24.0,67.72,7.38,389.06,Wheat,WHEAT,Synthetic_Augmentation
65.42,36.16,43.71,12.38,49.69,6.06,482.82,Wheat,WHEAT,Synthetic_Augmentation
61.4,44.44,51.73,18.24,59.31,5.94,652.98,Wheat,WHEAT,Synthetic_Augmentation
55.85,21.44,40.92,19.48,52.9,6.64,639.46,Wheat,WHEAT,Synthetic_Augmentation
75.1,45.92,52.62,16.32,72.56,6.6,558.85,Wheat,WHEAT,Synthetic_Augmentation
71.3,34.43,45.64,24.73,76.02,7.34,602.18,Wheat,WHEAT,Synthetic_Augmentation
66.01,51.99,35.72,26.75,62.29,5.73,343.24,Wheat,WHEAT,Synthetic_Augmentation
82.1,22.22,34.03,16.68,51.05,6.13,745.62,Wheat,WHEAT,Synthetic_Augmentation
40.73,53.09,62.83,17.45,50.38,6.7,371.8,Wheat,WHEAT,Synthetic_Augmentation
58.25,58.34,69.77,25.44,55.88,6.88,723.24,Wheat,WHEAT,Synthetic_Augmentation
59.39,45.64,20.54,14.18,63.38,5.83,399.54,Wheat,WHEAT,Synthetic_Augmentation
81.82,59.57,47.8,26.78,79.66,5.78,568.95,Wheat,WHEAT,Synthetic_Augmentation
59.63,23.2,57.77,18.68,61.43,5.8,408.56,Wheat,WHEAT,Synthetic_Augmentation
85.36,21.79,31.64,15.84,62.16,6.67,595.97,Wheat,WHEAT,Synthetic_Augmentation
44.21,29.75,62.18,22.75,67.72,6.84,757.74,Wheat,WHEAT,Synthetic_Augmentation
42.91,34.66,46.98,16.77,74.56,6.47,761.18,Wheat,WHEAT,Synthetic_Augmentation
82.6,40.19,65.48,21.74,74.76,6.18,599.29,Wheat,WHEAT,Synthetic_Augmentation
66.57,24.2,39.93,28.35,67.08,5.86,503.31,Wheat,WHEAT,Synthetic_Augmentation
49.58,20.99,66.37,18.96,55.76,6.7,304.39,Wheat,WHEAT,Synthetic_Augmentation
53.9,48.12,51.69,29.64,66.71,6.46,756.86,Wheat,WHEAT,Synthetic_Augmentation
85.17,48.83,68.16,25.64,75.34,5.73,739.45,Wheat,WHEAT,Synthetic_Augmentation
62.0,42.12,52.71,29.4,79.46,6.08,740.25,Wheat,WHEAT,Synthetic_Augmentation
77.5,33.86,26.19,10.82,72.21,6.48,891.32,Wheat,WHEAT,Synthetic_Augmentation
63.25,59.12,40.58,25.87,47.97,6.61,781.24,Wheat,WHEAT,Synthetic_Augmentation
86.24,52.9,21.85,17.45,46.7,5.72,705.18,Wheat,WHEAT,Synthetic_Augmentation
75.66,50.95,63.27,24.79,73.03,5.6,440.72,Wheat,WHEAT,Synthetic_Augmentation
71.09,54.33,20.23,20.29,68.71,5.56,540.81,Wheat,WHEAT,Synthetic_Augmentation
84.78,46.86,31.88,27.06,57.18,7.21,479.37,Wheat,WHEAT,Synthetic_Augmentation
69.52,35.88,33.74,27.73,51.57,5.67,505.16,Wheat,WHEAT,Synthetic_Augmentation
75.88,52.3,69.94,15.93,59.28,5.77,644.92,Wheat,WHEAT,Synthetic_Augmentation
89.88,48.04,49.76,17.85,77.04,6.49,380.62,Wheat,WHEAT,Synthetic_Augmentation
58.27,22.69,30.1,10.35,60.86,6.77,505.98,Wheat,WHEAT,Synthetic_Augmentation
61.02,58.37,57.6,20.82,54.96,7.29,441.06,Wheat,WHEAT,Synthetic_Augmentation
56.27,56.36,46.48,24.85,65.68,6.81,479.63,Wheat,WHEAT,Synthetic_Augmentation
